timestamp,temp,humd,co2,voc1,voc2,no2,eth,co
13436236.0,0.21369636963696373,0.14588859416445613,0.11315650799227121,0.9442333333333334,0.3175675675675674,0.05365853658536585,0.3374999999999999,0.22014925373134325
13436486.0,0.21369636963696373,0.14588859416445613,0.07544352713859125,0.8117666666666666,0.3175675675675674,0.05365853658536585,0.33125000000000004,0.21268656716417908
13436736.0,0.21534653465346534,0.14367816091954025,0.06031969084841033,0.70545,0.3108108108108108,0.048780487804878044,0.3249999999999999,0.20895522388059698
13436986.0,0.21369636963696373,0.14190981432360747,0.04647813103811699,0.6125,0.3040540540540539,0.048780487804878044,0.31875000000000003,0.2014925373134328
13437236.0,0.2145214521452144,0.14014146772767472,0.03532408220621816,0.5236166666666666,0.3040540540540539,0.048780487804878044,0.3124999999999999,0.2014925373134328
13437486.0,0.21534653465346534,0.13837312113174163,0.028104689970138767,0.4550666666666667,0.29729729729729726,0.048780487804878044,0.3124999999999999,0.1977611940298507
13437736.0,0.21534653465346534,0.13616268788682576,0.025627964166520287,0.4074333333333333,0.29729729729729726,0.048780487804878044,0.30625,0.1977611940298507
13437986.0,0.21534653465346534,0.1348364279398761,0.022272966801334972,0.3464333333333333,0.2905405405405405,0.048780487804878044,0.3,0.1977611940298507
